group_id,group_key,job_id,instance,A,L,run_index,seed,status,error,init_method,init_feasible,initial_fitness,best_fitness,best_solution,best_drone_trip_count,best_multi_visit_trip_count,best_multi_fitness,best_multi_solution,best_multi_drone_trip_count,best_multi_multi_visit_trip_count,ats_segments_run,ats_diversification_rounds,ats_time_limit_reached,ats_elapsed_sec,solver_nimp,solver_seg,solver_div,solver_max_runtime_sec,started_utc,finished_utc,wall_time_sec
12,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.5.dat|A=8|L=120,23,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.5.dat,8,120,1,1215995523,OK,,test_similarity_initial_solution7,True,1144.0,836.0,"[[[[0,[13,14,24,23,22,15,27,28,30,20,19,18,17,16,21,29,36,38,35,34,32,33,7,6,5,1]],[13,[]],[14,[]],[24,[]],[23,[]],[22,[]],[15,[]],[27,[]],[28,[]],[30,[]],[20,[]],[19,[]],[18,[]],[17,[50,31,37,48,49]],[16,[]],[21,[]],[29,[]],[50,[]],[31,[]],[37,[]],[36,[]],[48,[]],[49,[]],[38,[]],[35,[]],[34,[]],[32,[]],[33,[]],[7,[]],[6,[]],[5,[]],[1,[]]],[[0,[10,11,12,26,39,25,47,46,45,44,43,42,41,40,9,8,4,3,2]],[10,[]],[11,[]],[12,[]],[26,[]],[39,[]],[25,[]],[47,[]],[46,[]],[45,[]],[44,[]],[43,[]],[42,[]],[41,[]],[40,[]],[9,[]],[8,[]],[4,[]],[3,[]],[2,[]]]],[[[17,[49,48,50,31,37]]]]]",1,0,,None,0,0,14,0,True,7177.163,50,12,3,7200.0,2026-03-21T20:14:07+00:00,2026-03-21T22:14:10+00:00,7202.501
12,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.5.dat|A=8|L=120,24,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.5.dat,8,120,2,347699240,OK,,test_similarity_initial_solution7,True,1108.0,836.0,"[[[[0,[13,14,24,23,22,15,27,28,30,20,19,18,17,16,21,29,31,37,36,34,9,7,6,5]],[13,[]],[14,[]],[24,[]],[23,[]],[22,[]],[15,[]],[27,[]],[28,[]],[30,[]],[20,[]],[19,[]],[18,[]],[17,[50,48,49,38,35,32,33]],[16,[]],[21,[]],[29,[]],[31,[]],[50,[]],[37,[]],[36,[]],[48,[]],[49,[]],[38,[]],[35,[]],[34,[]],[32,[]],[33,[]],[9,[]],[7,[]],[6,[]],[5,[]]],[[0,[10,11,12,26,39,25,47,46,45,44,43,42,41,40,8,4,3,2,1]],[10,[]],[11,[]],[12,[]],[26,[]],[39,[]],[25,[]],[47,[]],[46,[]],[45,[]],[44,[]],[43,[]],[42,[]],[41,[]],[40,[]],[8,[]],[4,[]],[3,[]],[2,[]],[1,[]]]],[[[17,[32,33,50,49,48,35,38]]]]]",1,0,,None,0,0,15,0,True,7183.723,50,12,3,7200.0,2026-03-21T20:14:07+00:00,2026-03-21T22:14:16+00:00,7208.683
13,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=4|L=60,25,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,4,60,1,995736203,OK,,test_similarity_initial_solution7,True,1061.0,753.0,"[[[[0,[5,6,7,24,25,44,45,50,49,37,42,43,36,27,26,28,34,35,29,17,16,15,14,13]],[5,[]],[6,[]],[7,[]],[24,[]],[25,[]],[44,[]],[45,[]],[50,[]],[49,[]],[37,[]],[42,[]],[43,[]],[36,[]],[27,[]],[26,[]],[28,[]],[34,[]],[35,[]],[29,[]],[17,[]],[16,[]],[15,[]],[14,[]],[13,[]]],[[0,[12,10,9,11,30,31,32,21,20,18,19,46,47,48,41,40,39,38,33,23,22,8,4,3,2,1]],[12,[]],[10,[]],[9,[]],[11,[]],[30,[]],[31,[]],[32,[]],[21,[]],[20,[]],[18,[]],[19,[]],[46,[]],[47,[]],[48,[]],[41,[]],[40,[]],[39,[]],[38,[]],[33,[]],[23,[]],[22,[]],[8,[]],[4,[]],[3,[]],[2,[]],[1,[]]]],[]]",0,0,,None,0,0,16,1,True,7177.247,50,12,3,7200.0,2026-03-21T20:14:09+00:00,2026-03-21T22:14:10+00:00,7200.761
13,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=4|L=60,26,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,4,60,2,1656096633,OK,,test_similarity_initial_solution7,True,1061.0,753.0,"[[[[0,[12,10,9,11,30,31,32,21,20,18,19,46,47,48,41,40,39,38,33,23,22,8,4,3,2,1]],[12,[]],[10,[]],[9,[]],[11,[]],[30,[]],[31,[]],[32,[]],[21,[]],[20,[]],[18,[]],[19,[]],[46,[]],[47,[]],[48,[]],[41,[]],[40,[]],[39,[]],[38,[]],[33,[]],[23,[]],[22,[]],[8,[]],[4,[]],[3,[]],[2,[]],[1,[]]],[[0,[5,6,7,24,25,44,45,50,49,42,37,36,43,27,26,28,34,35,29,17,16,15,14,13]],[5,[]],[6,[]],[7,[]],[24,[]],[25,[]],[44,[]],[45,[]],[50,[]],[49,[]],[42,[]],[37,[]],[36,[]],[43,[]],[27,[]],[26,[]],[28,[]],[34,[]],[35,[]],[29,[]],[17,[]],[16,[]],[15,[]],[14,[]],[13,[]]]],[]]",0,0,,None,0,0,16,1,True,7186.727,50,12,3,7200.0,2026-03-21T20:14:09+00:00,2026-03-21T22:14:20+00:00,7210.421
14,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=4|L=90,27,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,4,90,1,755933330,OK,,test_similarity_initial_solution7,True,1001.0,753.0,"[[[[0,[12,9,10,11,30,31,32,21,20,18,19,46,47,48,41,40,39,38,33,23,22,8,4,3,2]],[12,[]],[9,[]],[10,[]],[11,[]],[30,[]],[31,[]],[32,[]],[21,[]],[20,[]],[18,[]],[19,[]],[46,[]],[47,[]],[48,[]],[41,[]],[40,[]],[39,[]],[38,[]],[33,[]],[23,[]],[22,[]],[8,[]],[4,[]],[3,[]],[2,[]]],[[0,[13,14,15,16,17,29,35,34,28,26,27,36,43,42,37,49,50,45,44,25,24,7,6,5,1]],[13,[]],[14,[]],[15,[]],[16,[]],[17,[]],[29,[]],[35,[]],[34,[]],[28,[]],[26,[]],[27,[]],[36,[]],[43,[]],[42,[]],[37,[]],[49,[]],[50,[]],[45,[]],[44,[]],[25,[]],[24,[]],[7,[]],[6,[]],[5,[]],[1,[]]]],[]]",0,0,,None,0,0,15,1,True,7186.237,50,12,3,7200.0,2026-03-21T20:14:10+00:00,2026-03-21T22:14:20+00:00,7209.743
14,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=4|L=90,28,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,4,90,2,712068292,OK,,test_similarity_initial_solution7,True,1013.0,753.0,"[[[[0,[2,3,4,8,22,23,33,38,39,40,41,48,47,46,19,18,20,21,32,31,30,11,9,10,12]],[2,[]],[3,[]],[4,[]],[8,[]],[22,[]],[23,[]],[33,[]],[38,[]],[39,[]],[40,[]],[41,[]],[48,[]],[47,[]],[46,[]],[19,[]],[18,[]],[20,[]],[21,[]],[32,[]],[31,[]],[30,[]],[11,[]],[9,[]],[10,[]],[12,[]]],[[0,[13,14,15,16,17,29,35,34,28,26,27,36,43,42,37,49,50,45,44,25,24,7,6,5,1]],[13,[]],[14,[]],[15,[]],[16,[]],[17,[]],[29,[]],[35,[]],[34,[]],[28,[]],[26,[]],[27,[]],[36,[]],[43,[]],[42,[]],[37,[]],[49,[]],[50,[]],[45,[]],[44,[]],[25,[]],[24,[]],[7,[]],[6,[]],[5,[]],[1,[]]]],[]]",0,0,,None,0,0,16,1,True,7180.811,50,12,3,7200.0,2026-03-21T20:14:10+00:00,2026-03-21T22:14:15+00:00,7204.347
15,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=4|L=120,29,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,4,120,1,217208073,OK,,test_similarity_initial_solution7,True,1105.0,821.0,"[[[[0,[13,14,15,16,17,29,35,34,28,26,27,36,7,6,2,3,4,8,22,23,38,33,21,20,32,31,30,11,10,9]],[13,[]],[14,[]],[15,[]],[16,[]],[17,[]],[29,[]],[35,[]],[34,[]],[28,[]],[26,[]],[27,[]],[36,[]],[7,[]],[6,[]],[2,[]],[3,[]],[4,[]],[8,[]],[22,[]],[23,[]],[38,[]],[33,[]],[21,[]],[20,[]],[32,[]],[31,[]],[30,[]],[11,[]],[10,[]],[9,[]]],[[0,[12,18,19,46,47,48,41,40,39,25,44,45,50,49,43,42,37,24,5,1]],[12,[]],[18,[]],[19,[]],[46,[]],[47,[]],[48,[]],[41,[]],[40,[]],[39,[]],[25,[]],[44,[]],[45,[]],[50,[]],[49,[]],[43,[]],[42,[]],[37,[]],[24,[]],[5,[]],[1,[]]]],[]]",0,0,,None,0,0,15,0,True,7183.203,50,12,3,7200.0,2026-03-21T20:14:10+00:00,2026-03-21T22:14:20+00:00,7210.047
15,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=4|L=120,30,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,4,120,2,1864786636,OK,,test_similarity_initial_solution7,True,1104.0,749.0,"[[[[0,[12,9,10,18,21,32,31,30,11,20,19,41,40,39,38,33,23,22,7,6,8,4,3,2,1]],[12,[]],[9,[]],[10,[]],[18,[]],[21,[]],[32,[]],[31,[]],[30,[]],[11,[46,47,48]],[20,[]],[19,[]],[46,[]],[47,[]],[48,[]],[41,[]],[40,[]],[39,[]],[38,[]],[33,[]],[23,[]],[22,[]],[7,[]],[6,[]],[8,[]],[4,[]],[3,[]],[2,[]],[1,[]]],[[0,[15,16,17,29,35,34,28,14,13,26,27,36,43,49,50,45,44,25,42,37,24,5]],[15,[]],[16,[]],[17,[]],[29,[]],[35,[]],[34,[]],[28,[]],[14,[]],[13,[]],[26,[]],[27,[]],[36,[]],[43,[]],[49,[]],[50,[]],[45,[]],[44,[]],[25,[]],[42,[]],[37,[]],[24,[]],[5,[]]]],[[[11,[48,47,46]]]]]",1,0,,None,0,0,16,1,True,7175.574,50,12,3,7200.0,2026-03-21T20:14:10+00:00,2026-03-21T22:14:12+00:00,7201.989
16,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=8|L=60,31,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,8,60,1,3261954877,OK,,test_similarity_initial_solution7,True,961.0,781.0,"[[[[0,[12,21,46,47,48,41,40,39,38,33,7,6,34,35,29,17,16,15]],[12,[]],[21,[]],[46,[]],[47,[]],[48,[]],[41,[]],[40,[]],[39,[]],[38,[]],[33,[]],[7,[]],[6,[]],[34,[]],[35,[]],[29,[]],[17,[]],[16,[]],[15,[]]],[[0,[1,2,3,5,8,4,19,20,32,31,30,9,11,10,18,22,23,37,36,27,26,28,14,13]],[1,[]],[2,[]],[3,[]],[5,[]],[8,[]],[4,[]],[19,[]],[20,[]],[32,[]],[31,[]],[30,[]],[9,[]],[11,[24,25,44,45,50,49,42,43]],[10,[]],[18,[]],[22,[]],[23,[]],[24,[]],[25,[]],[44,[]],[45,[]],[50,[]],[49,[]],[42,[]],[37,[]],[36,[]],[43,[]],[27,[]],[26,[]],[28,[]],[14,[]],[13,[]]]],[[[11,[42,43,49,50,45,44,25,24]]]]]",1,0,,None,0,0,14,0,True,7183.719,50,12,3,7200.0,2026-03-21T20:14:15+00:00,2026-03-21T22:14:24+00:00,7209.038
16,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=8|L=60,32,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,8,60,2,3871205708,OK,,test_similarity_initial_solution7,True,965.0,745.0,"[[[[0,[13,14,15,16,17,29,35,34,28,26,27,43,36,37,42,49,50,45,44,25,24,5]],[13,[]],[14,[]],[15,[]],[16,[]],[17,[]],[29,[]],[35,[]],[34,[]],[28,[]],[26,[]],[27,[]],[43,[]],[36,[]],[37,[]],[42,[]],[49,[]],[50,[]],[45,[]],[44,[]],[25,[]],[24,[]],[5,[]]],[[0,[20,21,32,31,30,11,9,10,12,18,19,41,40,39,38,33,23,22,7,6,8,4,3,2,1]],[20,[]],[21,[]],[32,[]],[31,[]],[30,[]],[11,[]],[9,[]],[10,[]],[12,[46,47,48]],[18,[]],[19,[]],[46,[]],[47,[]],[48,[]],[41,[]],[40,[]],[39,[]],[38,[]],[33,[]],[23,[]],[22,[]],[7,[]],[6,[]],[8,[]],[4,[]],[3,[]],[2,[]],[1,[]]]],[[[12,[48,47,46]]]]]",1,0,,None,0,0,15,0,True,7177.257,50,12,3,7200.0,2026-03-21T20:14:15+00:00,2026-03-21T22:14:17+00:00,7202.235
17,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=8|L=90,33,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,8,90,1,2798663089,OK,,test_similarity_initial_solution7,True,909.0,784.1107702762748,"[[[[0,[20,32,21,18,19,12,31,10,9,30,11,23,24,37,36,34,35,29,17,16,15]],[20,[]],[32,[]],[21,[]],[18,[]],[19,[]],[12,[]],[31,[]],[10,[]],[9,[]],[30,[]],[11,[25,44,45,50,49,42,43]],[23,[]],[24,[]],[25,[]],[44,[]],[45,[]],[50,[]],[49,[]],[37,[]],[42,[]],[43,[]],[36,[]],[34,[]],[35,[]],[29,[]],[17,[]],[16,[]],[15,[]]],[[0,[13,14,28,26,27,5,6,7,22,33,38,39,40,41,48,47,46,8,4,3,2,1]],[13,[]],[14,[]],[28,[]],[26,[]],[27,[]],[5,[]],[6,[]],[7,[]],[22,[]],[33,[]],[38,[]],[39,[]],[40,[]],[41,[]],[48,[]],[47,[]],[46,[]],[8,[]],[4,[]],[3,[]],[2,[]],[1,[]]]],[[[11,[42,44,43,49,50,45,25]]]]]",1,0,,None,0,0,13,0,True,7182.554,50,12,3,7200.0,2026-03-21T22:14:28+00:00,2026-03-22T00:14:35+00:00,7207.664
17,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=8|L=90,34,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,8,90,2,621755820,OK,,test_similarity_initial_solution7,True,1085.0,753.0,"[[[[0,[2,3,4,8,22,23,33,38,39,40,41,48,47,46,19,18,20,21,32,31,30,11,9,10,12]],[2,[]],[3,[]],[4,[]],[8,[]],[22,[]],[23,[]],[33,[]],[38,[]],[39,[]],[40,[]],[41,[]],[48,[]],[47,[]],[46,[]],[19,[]],[18,[]],[20,[]],[21,[]],[32,[]],[31,[]],[30,[]],[11,[]],[9,[]],[10,[]],[12,[]]],[[0,[1,5,6,7,24,37,42,25,44,45,50,49,43,36,27,26,28,34,35,29,17,16,15,14,13]],[1,[]],[5,[]],[6,[]],[7,[]],[24,[]],[37,[]],[42,[]],[25,[]],[44,[]],[45,[]],[50,[]],[49,[]],[43,[]],[36,[]],[27,[]],[26,[]],[28,[]],[34,[]],[35,[]],[29,[]],[17,[]],[16,[]],[15,[]],[14,[]],[13,[]]]],[]]",0,0,,None,0,0,16,1,True,7179.299,50,12,3,7200.0,2026-03-21T22:14:28+00:00,2026-03-22T00:14:32+00:00,7204.311
18,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=8|L=120,35,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,8,120,1,925898466,OK,,test_similarity_initial_solution7,True,1057.0,753.0,"[[[[0,[12,9,10,11,30,31,32,21,20,18,19,46,47,48,41,40,39,38,33,23,22,8,4,3,2,1]],[12,[]],[9,[]],[10,[]],[11,[]],[30,[]],[31,[]],[32,[]],[21,[]],[20,[]],[18,[]],[19,[]],[46,[]],[47,[]],[48,[]],[41,[]],[40,[]],[39,[]],[38,[]],[33,[]],[23,[]],[22,[]],[8,[]],[4,[]],[3,[]],[2,[]],[1,[]]],[[0,[5,6,7,24,25,44,45,50,49,42,37,36,43,27,26,28,34,35,29,17,16,15,14,13]],[5,[]],[6,[]],[7,[]],[24,[]],[25,[]],[44,[]],[45,[]],[50,[]],[49,[]],[42,[]],[37,[]],[36,[]],[43,[]],[27,[]],[26,[]],[28,[]],[34,[]],[35,[]],[29,[]],[17,[]],[16,[]],[15,[]],[14,[]],[13,[]]]],[]]",0,0,,None,0,0,15,0,True,7176.035,50,12,3,7200.0,2026-03-21T22:14:29+00:00,2026-03-22T00:14:30+00:00,7201.219
18,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat|A=8|L=120,36,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_2.dat,8,120,2,81337911,OK,,test_similarity_initial_solution7,True,1029.0,753.0,"[[[[0,[5,6,7,24,25,44,45,50,49,37,42,43,36,27,26,28,34,35,29,17,16,15,14,13]],[5,[]],[6,[]],[7,[]],[24,[]],[25,[]],[44,[]],[45,[]],[50,[]],[49,[]],[37,[]],[42,[]],[43,[]],[36,[]],[27,[]],[26,[]],[28,[]],[34,[]],[35,[]],[29,[]],[17,[]],[16,[]],[15,[]],[14,[]],[13,[]]],[[0,[12,9,10,11,30,31,32,21,20,18,19,46,47,48,41,40,39,38,33,23,22,8,4,3,2,1]],[12,[]],[9,[]],[10,[]],[11,[]],[30,[]],[31,[]],[32,[]],[21,[]],[20,[]],[18,[]],[19,[]],[46,[]],[47,[]],[48,[]],[41,[]],[40,[]],[39,[]],[38,[]],[33,[]],[23,[]],[22,[]],[8,[]],[4,[]],[3,[]],[2,[]],[1,[]]]],[]]",0,0,,None,0,0,15,0,True,7178.317,50,12,3,7200.0,2026-03-21T22:14:29+00:00,2026-03-22T00:14:33+00:00,7203.931
19,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat|A=4|L=60,37,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat,4,60,1,3723758176,OK,,test_similarity_initial_solution7,True,1363.0,1005.1327459504215,"[[[[0,[1,10,8,4,22,24,25,31,30,13,12,11,2,3,5,7,34,35,36,42,37,38,41,40,39,29,21,20,19,18]],[1,[]],[10,[]],[8,[]],[4,[]],[22,[]],[24,[]],[25,[]],[31,[]],[30,[]],[13,[]],[12,[]],[11,[49,50]],[2,[]],[3,[]],[5,[]],[7,[]],[34,[]],[35,[]],[36,[]],[49,[]],[50,[]],[42,[]],[37,[]],[38,[]],[41,[]],[40,[]],[39,[]],[29,[]],[21,[]],[20,[]],[19,[]],[18,[]]],[[0,[14,15,23,32,33,43,44,45,46,48,47,9,6,27,26,28,17,16]],[14,[]],[15,[]],[23,[]],[32,[]],[33,[]],[43,[]],[44,[]],[45,[]],[46,[]],[48,[]],[47,[]],[9,[]],[6,[]],[27,[]],[26,[]],[28,[]],[17,[]],[16,[]]]],[[[11,[50,49]]]]]",1,0,,None,0,0,15,0,True,7185.25,50,12,3,7200.0,2026-03-21T22:14:31+00:00,2026-03-22T00:14:41+00:00,7209.397
19,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat|A=4|L=60,38,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat,4,60,2,1112580944,OK,,test_similarity_initial_solution7,True,1475.0,983.0,"[[[[0,[14,11,12,13,30,31,15,25,24,22,23,47,48,46,45,44,43,33,32,10,8,9,4,3,2]],[14,[]],[11,[]],[12,[]],[13,[]],[30,[]],[31,[]],[15,[]],[25,[]],[24,[]],[22,[]],[23,[]],[47,[]],[48,[]],[46,[]],[45,[]],[44,[]],[43,[]],[33,[]],[32,[]],[10,[]],[8,[]],[9,[]],[4,[]],[3,[]],[2,[]]],[[0,[16,17,18,19,20,21,29,39,28,26,27,41,40,38,37,42,50,49,36,35,34,7,5,6,1]],[16,[]],[17,[]],[18,[]],[19,[]],[20,[]],[21,[]],[29,[]],[39,[]],[28,[]],[26,[]],[27,[]],[41,[]],[40,[]],[38,[]],[37,[]],[42,[]],[50,[]],[49,[]],[36,[]],[35,[]],[34,[]],[7,[]],[5,[]],[6,[]],[1,[]]]],[]]",0,0,,None,0,0,17,1,True,7177.907,50,12,3,7200.0,2026-03-21T22:14:31+00:00,2026-03-22T00:14:33+00:00,7201.382
20,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat|A=4|L=90,39,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat,4,90,1,4248178781,OK,,test_similarity_initial_solution7,True,1407.0,983.0,"[[[[0,[1,2,3,4,9,8,10,32,33,43,44,45,46,48,47,23,22,24,25,15,31,30,13,12,11,14]],[1,[]],[2,[]],[3,[]],[4,[]],[9,[]],[8,[]],[10,[]],[32,[]],[33,[]],[43,[]],[44,[]],[45,[]],[46,[]],[48,[]],[47,[]],[23,[]],[22,[]],[24,[]],[25,[]],[15,[]],[31,[]],[30,[]],[13,[]],[12,[]],[11,[]],[14,[]]],[[0,[6,5,7,34,38,37,35,36,49,50,42,41,40,27,26,28,39,29,21,20,19,18,17,16]],[6,[]],[5,[]],[7,[]],[34,[]],[38,[]],[37,[]],[35,[]],[36,[]],[49,[]],[50,[]],[42,[]],[41,[]],[40,[]],[27,[]],[26,[]],[28,[]],[39,[]],[29,[]],[21,[]],[20,[]],[19,[]],[18,[]],[17,[]],[16,[]]]],[]]",0,0,,None,0,0,18,1,True,7180.501,50,12,3,7200.0,2026-03-21T22:14:34+00:00,2026-03-22T00:14:37+00:00,7203.234
20,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat|A=4|L=90,40,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat,4,90,2,610269914,OK,,test_similarity_initial_solution7,True,1379.0,1031.0,"[[[[0,[1,2,3,4,9,47,48,46,45,44,43,38,37,42,50,49,36,6]],[1,[]],[2,[]],[3,[]],[4,[]],[9,[]],[47,[]],[48,[]],[46,[]],[45,[]],[44,[]],[43,[]],[38,[]],[37,[]],[42,[]],[50,[]],[49,[]],[36,[]],[6,[]]],[[0,[16,17,18,19,20,21,29,39,28,26,27,40,41,35,34,7,5,8,10,33,32,23,22,24,25,15,31,30,13,12,11,14]],[16,[]],[17,[]],[18,[]],[19,[]],[20,[]],[21,[]],[29,[]],[39,[]],[28,[]],[26,[]],[27,[]],[40,[]],[41,[]],[35,[]],[34,[]],[7,[]],[5,[]],[8,[]],[10,[]],[33,[]],[32,[]],[23,[]],[22,[]],[24,[]],[25,[]],[15,[]],[31,[]],[30,[]],[13,[]],[12,[]],[11,[]],[14,[]]]],[]]",0,0,,None,0,0,19,1,True,7178.982,50,12,3,7200.0,2026-03-21T22:14:34+00:00,2026-03-22T00:14:35+00:00,7201.395
21,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat|A=4|L=120,41,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat,4,120,1,3071702588,OK,,test_similarity_initial_solution7,True,1363.0,983.0,"[[[[0,[14,12,11,13,30,31,15,25,24,22,23,47,48,46,45,44,43,33,32,10,8,9,4,3,2,1]],[14,[]],[12,[]],[11,[]],[13,[]],[30,[]],[31,[]],[15,[]],[25,[]],[24,[]],[22,[]],[23,[]],[47,[]],[48,[]],[46,[]],[45,[]],[44,[]],[43,[]],[33,[]],[32,[]],[10,[]],[8,[]],[9,[]],[4,[]],[3,[]],[2,[]],[1,[]]],[[0,[6,5,7,34,38,37,35,36,49,50,42,41,40,27,26,28,39,29,21,20,19,18,17,16]],[6,[]],[5,[]],[7,[]],[34,[]],[38,[]],[37,[]],[35,[]],[36,[]],[49,[]],[50,[]],[42,[]],[41,[]],[40,[]],[27,[]],[26,[]],[28,[]],[39,[]],[29,[]],[21,[]],[20,[]],[19,[]],[18,[]],[17,[]],[16,[]]]],[]]",0,0,,None,0,0,15,1,True,7181.337,50,12,3,7200.0,2026-03-21T22:14:36+00:00,2026-03-22T00:14:41+00:00,7205.188
21,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat|A=4|L=120,42,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat,4,120,2,2574783715,OK,,test_similarity_initial_solution7,True,1439.0,1031.0,"[[[[0,[6,34,38,37,42,50,49,36,35,43,44,45,46,48,47,23,22,14]],[6,[]],[34,[]],[38,[]],[37,[]],[42,[]],[50,[]],[49,[]],[36,[]],[35,[]],[43,[]],[44,[]],[45,[]],[46,[]],[48,[]],[47,[]],[23,[]],[22,[]],[14,[]]],[[0,[11,12,13,30,31,15,24,25,32,33,10,8,7,5,9,4,3,2,1,26,27,41,40,39,29,21,28,20,19,18,17,16]],[11,[]],[12,[]],[13,[]],[30,[]],[31,[]],[15,[]],[24,[]],[25,[]],[32,[]],[33,[]],[10,[]],[8,[]],[7,[]],[5,[]],[9,[]],[4,[]],[3,[]],[2,[]],[1,[]],[26,[]],[27,[]],[41,[]],[40,[]],[39,[]],[29,[]],[21,[]],[28,[]],[20,[]],[19,[]],[18,[]],[17,[]],[16,[]]]],[]]",0,0,,None,0,0,16,0,True,7181.651,50,12,3,7200.0,2026-03-21T22:14:36+00:00,2026-03-22T00:14:42+00:00,7205.788
22,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat|A=8|L=60,43,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat,8,60,1,1494686961,OK,,test_similarity_initial_solution7,True,1403.0,1044.124515496597,"[[[[0,[15,25,24,31,30,13,11,12,14,22,23,46,45,44,43,38,37,39,29,21,28,17,20,19,18]],[15,[]],[25,[]],[24,[]],[31,[]],[30,[]],[13,[]],[11,[]],[12,[47,48]],[14,[]],[22,[]],[23,[]],[47,[]],[48,[]],[46,[]],[45,[]],[44,[]],[43,[]],[38,[]],[37,[]],[39,[]],[29,[]],[21,[]],[28,[]],[17,[]],[20,[]],[19,[]],[18,[]]],[[0,[16,26,27,40,41,42,50,49,36,35,34,10,33,32,8,7,6,5,9,4,3,2,1]],[16,[]],[26,[]],[27,[]],[40,[]],[41,[]],[42,[]],[50,[]],[49,[]],[36,[]],[35,[]],[34,[]],[10,[]],[33,[]],[32,[]],[8,[]],[7,[]],[6,[]],[5,[]],[9,[]],[4,[]],[3,[]],[2,[]],[1,[]]]],[[[12,[48,47]]]]]",1,0,,None,0,0,14,0,True,7177.866,50,12,3,7200.0,2026-03-21T22:14:41+00:00,2026-03-22T00:14:44+00:00,7202.948
22,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat|A=8|L=60,44,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_3.dat,8,60,2,3759663202,OK,,test_similarity_initial_solution7,True,1379.0,1005.1327459504215,"[[[[0,[6,7,8,32,33,43,44,45,46,48,47,27,26,28,17,16]],[6,[]],[7,[]],[8,[]],[32,[]],[33,[]],[43,[]],[44,[]],[45,[]],[46,[]],[48,[]],[47,[]],[27,[]],[26,[]],[28,[]],[17,[]],[16,[]]],[[0,[2,1,3,5,22,23,25,24,15,31,30,13,14,12,11,4,9,10,34,35,36,42,38,37,41,40,39,29,21,20,19,18]],[2,[]],[1,[]],[3,[]],[5,[]],[22,[]],[23,[]],[25,[]],[24,[]],[15,[]],[31,[]],[30,[]],[13,[]],[14,[]],[12,[]],[11,[49,50]],[4,[]],[9,[]],[10,[]],[34,[]],[35,[]],[36,[]],[49,[]],[50,[]],[42,[]],[38,[]],[37,[]],[41,[]],[40,[]],[39,[]],[29,[]],[21,[]],[20,[]],[19,[]],[18,[]]]],[[[11,[50,49]]]]]",1,0,,None,0,0,12,0,True,7180.382,50,12,3,7200.0,2026-03-21T22:14:41+00:00,2026-03-22T00:14:46+00:00,7205.058
