job_id,instance,A,L,run_index,best_fitness,best_solution,best_multi_fitness,best_multi_solution,best_drone_avg_trip_time,best_multi_visit_trip_count,best_drone_trip_count,best_avg_customers_per_trip,best_multi_drone_avg_trip_time,best_multi_multi_visit_trip_count,best_multi_drone_trip_count,best_multi_avg_customers_per_trip,best_solution_file,best_multi_solution_file,log,best_avg_truck_wait_per_trip,best_avg_drone_wait_per_trip,best_multi_avg_truck_wait_per_trip,best_multi_avg_drone_wait_per_trip
136,test_data/data_demand_random_50_batch_all1_equal_random/RC101_1.5.dat,8,60,1,1104,"[[[[0, [10, 17, 31, 24, 49, 21, 8, 6, 37, 36, 40, 44, 14, 27, 47, 35, 13, 43, 39, 50, 23, 29, 22, 41, 16, 9, 33, 32, 1]], [10, []], [17, []], [31, []], [24, []], [49, []], [21, []], [8, []], [6, []], [37, []], [36, []], [40, []], [44, []], [14, []], [27, []], [47, []], [35, []], [13, []], [43, []], [39, []], [50, []], [23, []], [29, []], [22, []], [41, []], [16, []], [9, []], [33, []], [32, []], [1, []]], [[0, [26, 15, 3, 34, 12, 45, 20, 5, 2, 46, 4, 38, 48, 42, 19, 30, 7, 28, 11, 18, 25]], [26, []], [15, []], [3, []], [34, []], [12, []], [45, []], [20, []], [5, []], [2, []], [46, []], [4, []], [38, []], [48, []], [42, []], [19, []], [30, []], [7, []], [28, []], [11, []], [18, []], [25, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.5.dat_A8_L60_pid2754.txt,(not found),,0,0,,
137,test_data/data_demand_random_50_batch_all1_equal_random/RC101_1.5.dat,8,90,1,1096,"[[[[0, [12, 34, 26, 31, 24, 8, 21, 37, 6, 36, 40, 44, 14, 27, 35, 13, 43, 39, 1, 32, 33, 9, 16, 41, 29, 22, 23]], [12, []], [34, []], [26, []], [31, []], [24, []], [49, [49, 47, 50]], [8, []], [21, []], [37, []], [6, []], [36, []], [40, []], [44, []], [14, []], [27, []], [47, []], [35, []], [13, []], [43, []], [39, []], [1, []], [32, []], [33, []], [9, []], [16, []], [41, []], [29, []], [22, []], [23, []], [50, []]], [[0, [10, 17, 15, 3, 45, 20, 5, 2, 46, 4, 38, 48, 42, 19, 30, 7, 28, 11, 18, 25]], [10, []], [17, []], [15, []], [3, []], [45, []], [20, []], [5, []], [2, []], [46, []], [4, []], [38, []], [48, []], [42, []], [19, []], [30, []], [7, []], [28, []], [11, []], [18, []], [25, []]]], [[[49, [49, 47, 50]]]]]",,,72.11102551,0,1,3,,,,,results/sol_best_RC101_1.5.dat_A8_L90_pid2748.txt,(not found),,0,0,,
138,test_data/data_demand_random_50_batch_all1_equal_random/RC101_1.5.dat,8,120,3,1096,"[[[[0, [12, 20, 34, 21, 37, 36, 40, 44, 14, 27, 35, 13, 43, 39, 23, 22, 29, 41, 16, 9, 33, 32, 1]], [12, []], [45, [45, 49, 47, 50]], [20, []], [34, []], [49, []], [21, []], [37, []], [36, []], [40, []], [44, []], [14, []], [27, []], [47, []], [35, []], [13, []], [43, []], [39, []], [50, []], [23, []], [22, []], [29, []], [41, []], [16, []], [9, []], [33, []], [32, []], [1, []]], [[0, [10, 6, 8, 24, 31, 17, 26, 3, 15, 5, 2, 46, 4, 38, 48, 42, 19, 30, 7, 28, 11, 18, 25]], [10, []], [6, []], [8, []], [24, []], [31, []], [17, []], [26, []], [3, []], [15, []], [5, []], [2, []], [46, []], [4, []], [38, []], [48, []], [42, []], [19, []], [30, []], [7, []], [28, []], [11, []], [18, []], [25, []]]], [[[45, [45, 49, 47, 50]]]]]",,,74.40430095,0,1,4,,,,,results/sol_best_RC101_1.5.dat_A8_L120_pid2758.txt,(not found),,8.202150475,0,,
139,test_data/data_demand_random_50_batch_all1_equal_random/RC101_1.dat,4,60,2,876,"[[[[0, [35, 30, 42, 4, 23, 34, 21, 37, 46, 7, 44, 38, 27, 33, 8, 24, 22, 47, 31, 41, 50, 10, 49, 15, 9, 26, 5, 11, 1, 40]], [35, []], [30, []], [42, []], [4, []], [23, []], [34, []], [21, []], [37, []], [46, []], [7, []], [44, []], [38, []], [27, []], [33, []], [8, []], [24, []], [22, []], [47, []], [31, []], [41, []], [50, []], [10, []], [49, []], [15, []], [9, []], [26, []], [5, []], [11, []], [1, []], [40, []]], [[0, [14, 18, 48, 25, 20, 29, 3, 19, 39, 6, 17, 36, 12, 43, 16, 45, 28, 13, 32, 2]], [14, []], [18, []], [48, []], [25, []], [20, []], [29, []], [3, []], [19, []], [39, []], [6, []], [17, []], [36, []], [12, []], [43, []], [16, []], [45, []], [28, []], [13, []], [32, []], [2, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.dat_A4_L60_pid2757.txt,(not found),,0,0,,
140,test_data/data_demand_random_50_batch_all1_equal_random/RC101_1.dat,4,90,2,876,"[[[[0, [35, 30, 42, 4, 23, 34, 21, 37, 46, 7, 44, 38, 27, 33, 8, 24, 22, 47, 31, 41, 50, 10, 49, 15, 9, 26, 5, 11, 1, 40]], [35, []], [30, []], [42, []], [4, []], [23, []], [34, []], [21, []], [37, []], [46, []], [7, []], [44, []], [38, []], [27, []], [33, []], [8, []], [24, []], [22, []], [47, []], [31, []], [41, []], [50, []], [10, []], [49, []], [15, []], [9, []], [26, []], [5, []], [11, []], [1, []], [40, []]], [[0, [14, 18, 48, 25, 20, 29, 3, 19, 39, 6, 17, 36, 12, 43, 16, 45, 28, 13, 32, 2]], [14, []], [18, []], [48, []], [25, []], [20, []], [29, []], [3, []], [19, []], [39, []], [6, []], [17, []], [36, []], [12, []], [43, []], [16, []], [45, []], [28, []], [13, []], [32, []], [2, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.dat_A4_L60_pid2757.txt,,A4L90<=A4L60,0,0,,
141,test_data/data_demand_random_50_batch_all1_equal_random/RC101_1.dat,4,120,2,876,"[[[[0, [35, 30, 42, 4, 23, 34, 21, 37, 46, 7, 44, 38, 27, 33, 8, 24, 22, 47, 31, 41, 50, 10, 49, 15, 9, 26, 5, 11, 1, 40]], [35, []], [30, []], [42, []], [4, []], [23, []], [34, []], [21, []], [37, []], [46, []], [7, []], [44, []], [38, []], [27, []], [33, []], [8, []], [24, []], [22, []], [47, []], [31, []], [41, []], [50, []], [10, []], [49, []], [15, []], [9, []], [26, []], [5, []], [11, []], [1, []], [40, []]], [[0, [14, 18, 48, 25, 20, 29, 3, 19, 39, 6, 17, 36, 12, 43, 16, 45, 28, 13, 32, 2]], [14, []], [18, []], [48, []], [25, []], [20, []], [29, []], [3, []], [19, []], [39, []], [6, []], [17, []], [36, []], [12, []], [43, []], [16, []], [45, []], [28, []], [13, []], [32, []], [2, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.dat_A4_L60_pid2757.txt,,A4L120<=A4L90,0,0,,
142,test_data/data_demand_random_50_batch_all1_equal_random/RC101_1.dat,8,60,1,876,"[[[[0, [46, 37, 21, 34, 23, 4, 42, 35, 30, 7, 44, 38, 27, 33, 8, 24, 22, 47, 31, 41, 50, 10, 49, 15, 9, 26, 5, 11, 1, 40]], [46, []], [37, []], [21, []], [34, []], [23, []], [4, []], [42, []], [35, []], [30, []], [7, []], [44, []], [38, []], [27, []], [33, []], [8, []], [24, []], [22, []], [47, []], [31, []], [41, []], [50, []], [10, []], [49, []], [15, []], [9, []], [26, []], [5, []], [11, []], [1, []], [40, []]], [[0, [14, 18, 48, 25, 20, 29, 3, 19, 39, 6, 17, 36, 12, 43, 16, 45, 28, 13, 32, 2]], [14, []], [18, []], [48, []], [25, []], [20, []], [29, []], [3, []], [19, []], [39, []], [6, []], [17, []], [36, []], [12, []], [43, []], [16, []], [45, []], [28, []], [13, []], [32, []], [2, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.dat_A8_L60_pid2744.txt,(not found),,0,0,,
143,test_data/data_demand_random_50_batch_all1_equal_random/RC101_1.dat,8,90,2,786.5410197,"[[[[0, [7, 30, 4, 23, 21, 27, 8, 24, 22, 31, 10, 15, 9, 26, 5, 11, 1]], [7, [37, 38, 40, 34, 33, 35]], [30, []], [35, []], [42, [42]], [4, []], [23, []], [34, []], [21, [47, 50, 49, 44, 41, 46]], [37, []], [46, []], [44, []], [38, []], [27, []], [33, []], [8, []], [24, []], [22, []], [47, []], [31, []], [41, []], [50, []], [10, []], [49, []], [15, []], [9, []], [26, []], [5, []], [11, []], [1, []], [40, []]], [[0, [14, 18, 48, 25, 20, 29, 3, 19, 39, 6, 17, 36, 12, 43, 16, 45, 28, 13, 32, 2]], [14, []], [18, []], [48, []], [25, []], [20, []], [29, []], [3, []], [19, []], [39, []], [6, []], [17, []], [36, []], [12, []], [43, []], [16, []], [45, []], [28, []], [13, []], [32, []], [2, []]]], [[[7, [37, 38, 40, 34, 33, 35]]], [[42, [42]]], [[21, [47, 50, 49, 44, 41, 46]]]]]",,,70.82705192,0,3,4.333333333,,,,,results/sol_best_RC101_1.dat_A8_L90_pid2672.txt,(not found),,12.180339887,0,,
144,test_data/data_demand_random_50_batch_all1_equal_random/RC101_1.dat,8,120,2,876,"[[[[0, [35, 30, 42, 4, 23, 34, 21, 37, 46, 7, 44, 38, 27, 33, 8, 24, 22, 47, 31, 41, 50, 10, 49, 15, 9, 26, 5, 11, 1, 40]], [35, []], [30, []], [42, []], [4, []], [23, []], [34, []], [21, []], [37, []], [46, []], [7, []], [44, []], [38, []], [27, []], [33, []], [8, []], [24, []], [22, []], [47, []], [31, []], [41, []], [50, []], [10, []], [49, []], [15, []], [9, []], [26, []], [5, []], [11, []], [1, []], [40, []]], [[0, [14, 18, 48, 25, 20, 29, 3, 19, 39, 6, 17, 36, 12, 43, 16, 45, 28, 13, 32, 2]], [14, []], [18, []], [48, []], [25, []], [20, []], [29, []], [3, []], [19, []], [39, []], [6, []], [17, []], [36, []], [12, []], [43, []], [16, []], [45, []], [28, []], [13, []], [32, []], [2, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.dat_A4_L60_pid2757.txt,,A8L120<=A4L120,0,0,,
145,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.5.dat,4,60,1,1429,"[[[[0, [30, 40, 26, 3, 14, 20, 13, 49, 15, 12, 18, 1, 29, 41, 19, 34, 33, 42, 36, 37, 21, 46]], [30, []], [40, []], [26, []], [3, []], [14, []], [20, []], [13, []], [49, []], [15, []], [12, []], [18, []], [1, []], [29, []], [41, []], [19, []], [34, []], [33, []], [42, []], [36, []], [37, []], [21, []], [46, []]], [[0, [4, 47, 39, 6, 38, 27, 35, 5, 28, 11, 45, 16, 50, 44, 10, 9, 23, 7, 17, 32, 43, 24, 25, 48, 31, 2, 22, 8]], [4, []], [47, []], [39, []], [6, []], [38, []], [27, []], [35, []], [5, []], [28, []], [11, []], [45, []], [16, []], [50, []], [44, []], [10, []], [9, []], [23, []], [7, []], [17, []], [32, []], [43, []], [24, []], [25, []], [48, []], [31, []], [2, []], [22, []], [8, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2749.txt,(not found),,0,0,,
146,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.5.dat,4,90,1,1429,"[[[[0, [30, 40, 26, 3, 14, 20, 13, 49, 15, 12, 18, 1, 29, 41, 19, 34, 33, 42, 36, 37, 21, 46]], [30, []], [40, []], [26, []], [3, []], [14, []], [20, []], [13, []], [49, []], [15, []], [12, []], [18, []], [1, []], [29, []], [41, []], [19, []], [34, []], [33, []], [42, []], [36, []], [37, []], [21, []], [46, []]], [[0, [4, 47, 39, 6, 38, 27, 35, 5, 28, 11, 45, 16, 50, 44, 10, 9, 23, 7, 17, 32, 43, 24, 25, 48, 31, 2, 22, 8]], [4, []], [47, []], [39, []], [6, []], [38, []], [27, []], [35, []], [5, []], [28, []], [11, []], [45, []], [16, []], [50, []], [44, []], [10, []], [9, []], [23, []], [7, []], [17, []], [32, []], [43, []], [24, []], [25, []], [48, []], [31, []], [2, []], [22, []], [8, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2749.txt,,A4L90<=A4L60,0,0,,
147,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.5.dat,4,120,1,1429,"[[[[0, [30, 40, 26, 3, 14, 20, 13, 49, 15, 12, 18, 1, 29, 41, 19, 34, 33, 42, 36, 37, 21, 46]], [30, []], [40, []], [26, []], [3, []], [14, []], [20, []], [13, []], [49, []], [15, []], [12, []], [18, []], [1, []], [29, []], [41, []], [19, []], [34, []], [33, []], [42, []], [36, []], [37, []], [21, []], [46, []]], [[0, [4, 47, 39, 6, 38, 27, 35, 5, 28, 11, 45, 16, 50, 44, 10, 9, 23, 7, 17, 32, 43, 24, 25, 48, 31, 2, 22, 8]], [4, []], [47, []], [39, []], [6, []], [38, []], [27, []], [35, []], [5, []], [28, []], [11, []], [45, []], [16, []], [50, []], [44, []], [10, []], [9, []], [23, []], [7, []], [17, []], [32, []], [43, []], [24, []], [25, []], [48, []], [31, []], [2, []], [22, []], [8, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2749.txt,,A4L120<=A4L90,0,0,,
148,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.5.dat,8,60,1,1429,"[[[[0, [30, 40, 26, 3, 14, 20, 13, 49, 15, 12, 18, 1, 29, 41, 19, 34, 33, 42, 36, 37, 21, 46]], [30, []], [40, []], [26, []], [3, []], [14, []], [20, []], [13, []], [49, []], [15, []], [12, []], [18, []], [1, []], [29, []], [41, []], [19, []], [34, []], [33, []], [42, []], [36, []], [37, []], [21, []], [46, []]], [[0, [4, 47, 39, 6, 38, 27, 35, 5, 28, 11, 45, 16, 50, 44, 10, 9, 23, 7, 17, 32, 43, 24, 25, 48, 31, 2, 22, 8]], [4, []], [47, []], [39, []], [6, []], [38, []], [27, []], [35, []], [5, []], [28, []], [11, []], [45, []], [16, []], [50, []], [44, []], [10, []], [9, []], [23, []], [7, []], [17, []], [32, []], [43, []], [24, []], [25, []], [48, []], [31, []], [2, []], [22, []], [8, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2749.txt,(not found),A8L60<=A4L60,0,0,,
149,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.5.dat,8,90,1,1429,"[[[[0, [30, 40, 26, 3, 14, 20, 13, 49, 15, 12, 18, 1, 29, 41, 19, 34, 33, 42, 36, 37, 21, 46]], [30, []], [40, []], [26, []], [3, []], [14, []], [20, []], [13, []], [49, []], [15, []], [12, []], [18, []], [1, []], [29, []], [41, []], [19, []], [34, []], [33, []], [42, []], [36, []], [37, []], [21, []], [46, []]], [[0, [4, 47, 39, 6, 38, 27, 35, 5, 28, 11, 45, 16, 50, 44, 10, 9, 23, 7, 17, 32, 43, 24, 25, 48, 31, 2, 22, 8]], [4, []], [47, []], [39, []], [6, []], [38, []], [27, []], [35, []], [5, []], [28, []], [11, []], [45, []], [16, []], [50, []], [44, []], [10, []], [9, []], [23, []], [7, []], [17, []], [32, []], [43, []], [24, []], [25, []], [48, []], [31, []], [2, []], [22, []], [8, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2749.txt,,A8L90<=A4L90,0,0,,
150,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.5.dat,8,120,1,1429,"[[[[0, [30, 40, 26, 3, 14, 20, 13, 49, 15, 12, 18, 1, 29, 41, 19, 34, 33, 42, 36, 37, 21, 46]], [30, []], [40, []], [26, []], [3, []], [14, []], [20, []], [13, []], [49, []], [15, []], [12, []], [18, []], [1, []], [29, []], [41, []], [19, []], [34, []], [33, []], [42, []], [36, []], [37, []], [21, []], [46, []]], [[0, [4, 47, 39, 6, 38, 27, 35, 5, 28, 11, 45, 16, 50, 44, 10, 9, 23, 7, 17, 32, 43, 24, 25, 48, 31, 2, 22, 8]], [4, []], [47, []], [39, []], [6, []], [38, []], [27, []], [35, []], [5, []], [28, []], [11, []], [45, []], [16, []], [50, []], [44, []], [10, []], [9, []], [23, []], [7, []], [17, []], [32, []], [43, []], [24, []], [25, []], [48, []], [31, []], [2, []], [22, []], [8, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2749.txt,,A8L120<=A4L120,0,0,,
151,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.dat,4,60,1,1257,"[[[[0, [17, 28, 12, 38, 48, 26, 13, 36, 43, 50, 10, 22, 14, 24, 34, 5, 19, 11, 23, 6, 16, 47, 3, 44, 33, 7]], [17, []], [28, []], [12, []], [38, []], [48, []], [26, []], [13, []], [36, []], [43, []], [50, []], [10, []], [22, []], [14, []], [24, []], [34, []], [5, []], [19, []], [11, []], [23, []], [6, []], [16, []], [47, []], [3, []], [44, []], [33, []], [7, []]], [[0, [39, 35, 46, 29, 30, 45, 15, 42, 21, 20, 37, 49, 32, 27, 9, 41, 31, 25, 40, 8, 1, 4, 2, 18]], [39, []], [35, []], [46, []], [29, []], [30, []], [45, []], [15, []], [42, []], [21, []], [20, []], [37, []], [49, []], [32, []], [27, []], [9, []], [41, []], [31, []], [25, []], [40, []], [8, []], [1, []], [4, []], [2, []], [18, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.dat_A4_L60_pid2750.txt,(not found),,0,0,,
152,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.dat,4,90,1,1257,"[[[[0, [17, 28, 12, 38, 48, 26, 13, 36, 43, 50, 10, 22, 14, 24, 34, 5, 19, 11, 23, 6, 16, 47, 3, 44, 33, 7]], [17, []], [28, []], [12, []], [38, []], [48, []], [26, []], [13, []], [36, []], [43, []], [50, []], [10, []], [22, []], [14, []], [24, []], [34, []], [5, []], [19, []], [11, []], [23, []], [6, []], [16, []], [47, []], [3, []], [44, []], [33, []], [7, []]], [[0, [39, 35, 46, 29, 30, 45, 15, 42, 21, 20, 37, 49, 32, 27, 9, 41, 31, 25, 40, 8, 1, 4, 2, 18]], [39, []], [35, []], [46, []], [29, []], [30, []], [45, []], [15, []], [42, []], [21, []], [20, []], [37, []], [49, []], [32, []], [27, []], [9, []], [41, []], [31, []], [25, []], [40, []], [8, []], [1, []], [4, []], [2, []], [18, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.dat_A4_L60_pid2750.txt,,A4L90<=A4L60,0,0,,
153,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.dat,4,120,1,1257,"[[[[0, [17, 28, 12, 38, 48, 26, 13, 36, 43, 50, 10, 22, 14, 24, 34, 5, 19, 11, 23, 6, 16, 47, 3, 44, 33, 7]], [17, []], [28, []], [12, []], [38, []], [48, []], [26, []], [13, []], [36, []], [43, []], [50, []], [10, []], [22, []], [14, []], [24, []], [34, []], [5, []], [19, []], [11, []], [23, []], [6, []], [16, []], [47, []], [3, []], [44, []], [33, []], [7, []]], [[0, [39, 35, 46, 29, 30, 45, 15, 42, 21, 20, 37, 49, 32, 27, 9, 41, 31, 25, 40, 8, 1, 4, 2, 18]], [39, []], [35, []], [46, []], [29, []], [30, []], [45, []], [15, []], [42, []], [21, []], [20, []], [37, []], [49, []], [32, []], [27, []], [9, []], [41, []], [31, []], [25, []], [40, []], [8, []], [1, []], [4, []], [2, []], [18, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.dat_A4_L60_pid2750.txt,,A4L120<=A4L90,0,0,,
154,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.dat,8,60,2,1249,"[[[[0, [17, 36, 28, 48, 12, 38, 43, 50, 26, 13, 10, 22, 14, 24, 19, 34, 5, 11, 23, 6, 47, 3, 16, 7, 44, 33, 35, 39]], [17, []], [36, []], [28, []], [48, []], [12, []], [38, []], [43, []], [50, []], [26, []], [13, []], [10, []], [22, []], [14, []], [24, []], [19, []], [34, []], [5, []], [11, []], [23, []], [6, []], [47, []], [3, []], [16, []], [7, []], [44, []], [33, []], [35, []], [39, []]], [[0, [46, 29, 30, 45, 15, 42, 21, 20, 37, 49, 32, 27, 9, 41, 31, 25, 40, 8, 1, 4, 2, 18]], [46, []], [29, []], [30, []], [45, []], [15, []], [42, []], [21, []], [20, []], [37, []], [49, []], [32, []], [27, []], [9, []], [41, []], [31, []], [25, []], [40, []], [8, []], [1, []], [4, []], [2, []], [18, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.dat_A8_L60_pid2752.txt,(not found),,0,0,,
155,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.dat,8,90,1,1257,"[[[[0, [17, 28, 12, 38, 48, 26, 13, 36, 43, 50, 10, 22, 14, 24, 34, 5, 19, 11, 23, 6, 16, 47, 3, 44, 33, 7]], [17, []], [28, []], [12, []], [38, []], [48, []], [26, []], [13, []], [36, []], [43, []], [50, []], [10, []], [22, []], [14, []], [24, []], [34, []], [5, []], [19, []], [11, []], [23, []], [6, []], [16, []], [47, []], [3, []], [44, []], [33, []], [7, []]], [[0, [39, 35, 46, 29, 30, 45, 15, 42, 21, 20, 37, 49, 32, 27, 9, 41, 31, 25, 40, 8, 1, 4, 2, 18]], [39, []], [35, []], [46, []], [29, []], [30, []], [45, []], [15, []], [42, []], [21, []], [20, []], [37, []], [49, []], [32, []], [27, []], [9, []], [41, []], [31, []], [25, []], [40, []], [8, []], [1, []], [4, []], [2, []], [18, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.dat_A4_L60_pid2750.txt,,A8L90<=A4L90,0,0,,
156,test_data/data_demand_random_50_batch_all1_equal_random/RC101_2.dat,8,120,1,1257,"[[[[0, [17, 28, 12, 38, 48, 26, 13, 36, 43, 50, 10, 22, 14, 24, 34, 5, 19, 11, 23, 6, 16, 47, 3, 44, 33, 7]], [17, []], [28, []], [12, []], [38, []], [48, []], [26, []], [13, []], [36, []], [43, []], [50, []], [10, []], [22, []], [14, []], [24, []], [34, []], [5, []], [19, []], [11, []], [23, []], [6, []], [16, []], [47, []], [3, []], [44, []], [33, []], [7, []]], [[0, [39, 35, 46, 29, 30, 45, 15, 42, 21, 20, 37, 49, 32, 27, 9, 41, 31, 25, 40, 8, 1, 4, 2, 18]], [39, []], [35, []], [46, []], [29, []], [30, []], [45, []], [15, []], [42, []], [21, []], [20, []], [37, []], [49, []], [32, []], [27, []], [9, []], [41, []], [31, []], [25, []], [40, []], [8, []], [1, []], [4, []], [2, []], [18, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.dat_A4_L60_pid2750.txt,,A8L120<=A4L120,0,0,,
157,test_data/data_demand_random_50_batch_all1_equal_random/RC101_3.dat,4,60,3,1633,"[[[[0, [5, 12, 31, 19, 37, 39, 1, 23, 17, 47, 28, 25, 42, 22, 41, 40, 44, 27, 50, 43, 20, 9, 29, 33]], [5, []], [12, []], [31, []], [19, []], [37, []], [39, []], [1, []], [23, []], [17, []], [47, []], [28, []], [25, []], [42, []], [22, []], [41, []], [40, []], [44, []], [27, []], [50, []], [43, []], [20, []], [9, []], [29, []], [33, []]], [[0, [21, 16, 46, 30, 34, 10, 45, 26, 35, 32, 3, 48, 11, 13, 4, 38, 18, 15, 6, 36, 14, 49, 7, 24, 8, 2]], [21, []], [16, []], [46, []], [30, []], [34, []], [10, []], [45, []], [26, []], [35, []], [32, []], [3, []], [48, []], [11, []], [13, []], [4, []], [38, []], [18, []], [15, []], [6, []], [36, []], [14, []], [49, []], [7, []], [24, []], [8, []], [2, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_3.dat_A4_L60_pid2759.txt,(not found),,0,0,,
158,test_data/data_demand_random_50_batch_all1_equal_random/RC101_3.dat,4,90,1,1633,"[[[[0, [19, 12, 39, 37, 23, 17, 5, 1, 31, 22, 28, 33, 42, 41, 40, 34, 27, 25, 29, 20, 9]], [19, []], [12, []], [39, []], [37, []], [23, []], [17, []], [5, []], [1, []], [31, [47, 50, 44, 43]], [47, []], [22, []], [28, []], [33, []], [42, []], [41, []], [40, []], [44, []], [50, []], [34, []], [27, []], [25, []], [29, []], [20, []], [9, []], [43, []]], [[0, [21, 16, 46, 30, 10, 45, 26, 35, 32, 3, 48, 11, 13, 4, 38, 18, 15, 6, 36, 14, 49, 7, 24, 8, 2]], [21, []], [16, []], [46, []], [30, []], [10, []], [45, []], [26, []], [35, []], [32, []], [3, []], [48, []], [11, []], [13, []], [4, []], [38, []], [18, []], [15, []], [6, []], [36, []], [14, []], [49, []], [7, []], [24, []], [8, []], [2, []]]], [[[31, [47, 50, 44, 43]]]]]",,,80.62257748,0,1,4,,,,,results/sol_best_RC101_3.dat_A4_L90_pid2674.txt,(not found),,0,0,,
159,test_data/data_demand_random_50_batch_all1_equal_random/RC101_3.dat,4,120,1,1633,"[[[[0, [19, 12, 39, 37, 23, 17, 5, 1, 31, 22, 28, 33, 42, 41, 40, 34, 27, 25, 29, 20, 9]], [19, []], [12, []], [39, []], [37, []], [23, []], [17, []], [5, []], [1, []], [31, [47, 50, 44, 43]], [47, []], [22, []], [28, []], [33, []], [42, []], [41, []], [40, []], [44, []], [50, []], [34, []], [27, []], [25, []], [29, []], [20, []], [9, []], [43, []]], [[0, [21, 16, 46, 30, 10, 45, 26, 35, 32, 3, 48, 11, 13, 4, 38, 18, 15, 6, 36, 14, 49, 7, 24, 8, 2]], [21, []], [16, []], [46, []], [30, []], [10, []], [45, []], [26, []], [35, []], [32, []], [3, []], [48, []], [11, []], [13, []], [4, []], [38, []], [18, []], [15, []], [6, []], [36, []], [14, []], [49, []], [7, []], [24, []], [8, []], [2, []]]], [[[31, [47, 50, 44, 43]]]]]",,,80.62257748,0,1,4,,,,,results/sol_best_RC101_3.dat_A4_L90_pid2674.txt,,A4L120<=A4L90,0,0,,
160,test_data/data_demand_random_50_batch_all1_equal_random/RC101_3.dat,8,60,1,1633,"[[[[0, [47, 39, 37, 1, 23, 17, 5, 12, 31, 19, 28, 22, 41, 29, 33, 42, 25, 9, 20, 43, 10, 27, 44, 40]], [47, []], [39, []], [37, []], [1, []], [23, []], [17, []], [5, []], [12, []], [31, []], [19, []], [28, []], [22, []], [41, []], [29, []], [33, []], [42, []], [25, []], [9, []], [20, []], [43, []], [10, []], [27, []], [44, []], [40, []]], [[0, [21, 16, 46, 30, 34, 50, 45, 26, 35, 32, 3, 48, 11, 13, 4, 38, 18, 15, 6, 36, 14, 49, 7, 24, 8, 2]], [21, []], [16, []], [46, []], [30, []], [34, []], [50, []], [45, []], [26, []], [35, []], [32, []], [3, []], [48, []], [11, []], [13, []], [4, []], [38, []], [18, []], [15, []], [6, []], [36, []], [14, []], [49, []], [7, []], [24, []], [8, []], [2, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_3.dat_A8_L60_pid2697.txt,(not found),,0,0,,
